name,amenity,shop,longitude,latitude
Aygaz,,convenience,28.9250868,41.0027394
İbrahim Bakkal,,convenience,28.9246352,41.0035103
Tekmar market,,convenience,28.9244151,41.0027174
Şahin tekel mini market,,convenience,28.9249733,41.0026825
Sasonlular gıda,,convenience,28.9246675,41.0024428
Sempaş market,,convenience,28.9229858,41.0014899
UCZ,,convenience,28.9244065,41.0014374
bakkal,,convenience,28.9242654,41.0012463
Taşdelen gıda,,convenience,28.923399,41.0005108
Bakkal,,convenience,28.9234261,41.0023992
Beğen Büfe,,convenience,28.9588109,41.011892
Paşa Gıda,,convenience,28.9592301,41.0115307
Orhan Market,,convenience,28.9590883,41.0109685
Deniz Gıda,,convenience,28.9575133,41.0108663
,,convenience,28.9584828,41.0104174
Deniz Gıda,,convenience,28.9575254,41.0108483
Faruk Güllüoğlu,,convenience,28.9685859,41.0149622
Medine Gıda,,convenience,28.9446213,41.0334195
Bakkal,,convenience,28.9456595,41.0323864
Sıla Su,,convenience,28.9415727,41.0324178
